ETITLE:      TS           BOND          ANGLE          DIHED          IMPRP               ELECT            VDW       BOUNDARY           MISC        KINETIC               TOTAL           TEMP      POTENTIAL         TOTAL3        TEMPAVG            PRESSURE      GPRESSURE         VOLUME       PRESSAVG      GPRESSAVG
ENERGY:   91000       956.2959      5890.7806      3583.5717        39.3416         -30173.5299     -1360.4843         0.0000         0.0000     11388.3471          -9675.6774       323.2852    -21064.0245     -9578.9640       320.9839            326.4499       336.6477    153671.6957        -5.4056        -5.5752
ENERGY:   91500      1023.1354      5908.3314      3609.9660        37.2543         -30296.9514     -1297.3107         0.0000         0.0000     11375.5732          -9640.0017       322.9226    -21015.5749     -9542.7424       322.4384            291.4910       320.7404    153671.6957       -23.0006       -23.0434
ENERGY:   92000      1046.2760      5995.7648      3614.1633        43.9601         -30235.3121     -1399.0340         0.0000         0.0000     11409.7076          -9524.4742       323.8916    -20934.1819     -9427.8604       323.2300           -105.5732      -119.5315    153671.6957      -145.1378      -144.9356
ENERGY:   92500      1023.2479      5954.2380      3588.7461        47.9446         -30275.1998     -1346.7709         0.0000         0.0000     11513.0004          -9494.7937       326.8238    -21007.7941     -9395.6161       324.4965           -143.5419      -129.9546    153671.6957       -38.7198       -38.8450
ENERGY:   93000      1041.4596      5902.4032      3622.4420        54.1701         -30180.2591     -1307.3532         0.0000         0.0000     11358.8218          -9508.3157       322.4471    -20867.1375     -9414.9352       324.0721           -218.9177      -198.1208    153671.6957       -59.9814       -60.0373
ENERGY:   93500      1028.8120      5871.0592      3615.6196        42.1337         -30316.5174     -1328.1629         0.0000         0.0000     11494.0228          -9593.0330       326.2851    -21087.0558     -9492.6805       323.3032           -622.9543      -587.9573    153671.6957       -18.8999       -18.6574
ENERGY:   94000      1034.4958      6000.5555      3544.3050        44.4655         -30437.4328     -1217.1090         0.0000         0.0000     11331.1567          -9699.5633       321.6617    -21030.7200     -9601.0054       323.3861           -555.1925      -516.7379    153671.6957        12.2207        12.4129
ENERGY:   94500      1030.9375      5940.0535      3563.5077        37.7773         -30217.8507     -1453.9154         0.0000         0.0000     11284.5319          -9814.9583       320.3382    -21099.4902     -9719.3766       321.7983            210.4275       228.4420    153671.6957      -124.1371      -123.7908
ENERGY:   95000      1003.0785      6021.9978      3611.9112        33.7108         -30265.8153     -1421.0825         0.0000         0.0000     11247.7026          -9768.4968       319.2927    -21016.1994     -9675.7894       320.8130           -282.9912      -286.9713    153671.6957       -95.2317       -95.4466
ENERGY:   95500      1002.4851      5926.4461      3600.5758        42.5210         -30115.4631     -1469.9854         0.0000         0.0000     11349.0392          -9664.3813       322.1694    -21013.4205     -9572.2438       320.4948           -243.0584      -243.3531    153671.6957      -116.7674      -116.4817
ENERGY:   96000       980.7053      5872.5684      3548.8894        36.7276         -30087.9105     -1466.1378         0.0000         0.0000     11418.3066          -9696.8509       324.1357    -21115.1575     -9595.7579       321.3347           -418.8777      -410.3910    153671.6957      -216.8323      -217.0473
ENERGY:   96500      1030.8389      5961.0897      3619.0895        44.0839         -30302.9655     -1313.1639         0.0000         0.0000     11371.8286          -9589.1987       322.8163    -20961.0274     -9492.7261       320.9451           -608.9218      -609.9819    153671.6957      -204.5256      -204.4282
ENERGY:   97000      1015.6130      5975.3761      3598.8425        37.1367         -30366.8688     -1222.4690         0.0000         0.0000     11427.6010          -9534.7686       324.3995    -20962.3695     -9433.9384       323.0288            125.6804       134.7299    153671.6957       -77.3033       -77.1545
ENERGY:   97500      1034.6227      6007.3036      3609.3603        47.4354         -30088.3173     -1420.1070         0.0000         0.0000     11315.8423          -9493.8599       321.2270    -20809.7021     -9396.8583       324.5299           -509.0958      -479.4942    153671.6957       -63.9639       -63.8645
ENERGY:   98000       966.7979      5888.6252      3554.4402        46.6941         -30163.3884     -1318.6266         0.0000         0.0000     11397.7674          -9627.6902       323.5526    -21025.4576     -9527.2029       324.0963            158.2589       196.9825    153671.6957       -50.4365       -50.1956
ENERGY:   98500      1019.1967      5972.7493      3571.8859        56.1796         -30144.6429     -1375.4075         0.0000         0.0000     11215.3979          -9684.6411       318.3756    -20900.0390     -9589.9038       322.5979           -698.9672      -678.1327    153671.6957       -51.1865       -51.5792
ENERGY:   99000      1017.0553      5875.4378      3621.6620        40.1983         -30294.1471     -1270.8911         0.0000         0.0000     11254.3948          -9756.2900       319.4827    -21010.6848     -9662.2232       321.8769             84.0636       100.8313    153671.6957       -50.4186       -50.3251
ENERGY:   99500      1038.6125      5946.4682      3605.1331        46.0635         -30301.3033     -1390.8529         0.0000         0.0000     11371.6666          -9684.2123       322.8117    -21055.8789     -9592.3985       321.8320            -77.7464       -64.4315    153671.6957      -182.0176      -182.0156
ENERGY:  100000      1024.9058      5888.2061      3606.0849        45.6001         -30374.7840     -1287.4009         0.0000         0.0000     11251.3949          -9845.9931       319.3975    -21097.3880     -9744.5623       321.6434           -586.8985      -568.3562    153671.6957      -171.3938      -171.3513
ENERGY:  100500      1016.3350      5837.6979      3602.7206        54.4703         -30352.6516     -1272.5439         0.0000         0.0000     11367.9137          -9746.0579       322.7052    -21113.9717     -9641.5181       320.9586            341.1218       340.8047    153671.6957       -88.4346       -88.2874
ENERGY:  101000       999.9450      5895.7217      3607.3553        46.1168         -30312.0494     -1297.1064         0.0000         0.0000     11206.0796          -9853.9374       318.1111    -21060.0171     -9758.5424       320.2744            173.2534       181.2891    153671.6957      -126.6924      -126.4986
ENERGY:  101500      1049.4711      5896.8872      3572.1583        43.8541         -30360.1008     -1392.1911         0.0000         0.0000     11296.8353          -9893.0860       320.6874    -21189.9213     -9795.4585       318.7167           -369.4754      -365.3923    153671.6957      -173.6071      -173.3675
ENERGY:  102000       957.2892      5733.8230      3594.3277        52.4428         -30341.7663     -1256.3442         0.0000         0.0000     11265.7866          -9994.4412       319.8060    -21260.2278     -9894.4720       318.4507              9.2834        21.7241    153671.6957      -149.4886      -149.5921
ENERGY:  102500      1005.9764      5781.0705      3591.0632        47.5833         -30283.2369     -1379.1435         0.0000         0.0000     11406.6353          -9830.0516       323.8044    -21236.6869     -9731.0389       318.7260           -518.5712      -486.4038    153671.6957        -2.6789        -2.7179
ENERGY:  103000       984.9664      5927.0081      3592.1405        46.7424         -30415.9222     -1268.3841         0.0000         0.0000     11304.3692          -9829.0797       320.9013    -21133.4489     -9735.0234       320.0245             75.9748        80.0043    153671.6957       -69.2829       -69.3066
ENERGY:  103500      1042.1029      5982.6682      3613.0332        34.1899         -30134.6786     -1506.4046         0.0000         0.0000     11242.3900          -9726.6990       319.1419    -20969.0890     -9632.1247       320.7385           -539.1783      -528.2249    153671.6957      -171.1876      -171.2507
ENERGY:  104000       990.6635      5953.4344      3619.5677        40.4678         -30630.0034     -1116.7497         0.0000         0.0000     11397.8433          -9744.7764       323.5548    -21142.6197     -9644.2886       322.4126            147.0657       161.0900    153671.6957      -117.1528      -116.8331
ENERGY:  104500      1046.2548      5959.8909      3606.9081        48.9889         -30496.3658     -1289.8736         0.0000         0.0000     11340.9923          -9783.2044       321.9409    -21124.1967     -9689.7818       321.4965           -398.2797      -393.8693    153671.6957        17.1283        17.0399
ENERGY:  105000       996.3215      5932.8291      3576.5666        46.6432         -30439.0521     -1173.7766         0.0000         0.0000     11206.1481          -9854.3202       318.1131    -21060.4684     -9759.0366       321.3824           -130.5393      -120.8940    153671.6957        16.8036        17.1006
ENERGY:  105500      1023.3000      5972.2800      3632.2436        36.8779         -30409.4715     -1208.1528         0.0000         0.0000     11197.1609          -9755.7618       317.8579    -20952.9227     -9665.1599       320.6604            -41.9880       -34.7459    153671.6957      -116.4471      -116.6747
ENERGY:  106000       997.8979      5932.2244      3580.1977        30.7377         -30431.9096     -1228.5396         0.0000         0.0000     11315.7289          -9803.6626       321.2238    -21119.3915     -9706.2836       321.2900           -141.6068      -134.8710    153671.6957       -28.6351       -28.6772
ENERGY:  106500       990.7319      5926.1085      3599.3748        50.7838         -30433.0212     -1276.3449         0.0000         0.0000     11398.9947          -9743.3725       323.5875    -21142.3671     -9646.3129       321.3537            -22.0266       -26.6747    153671.6957        -9.0390        -9.1258
ENERGY:  107000      1079.8415      6036.8912      3636.5926        48.6797         -30347.8304     -1319.2641         0.0000         0.0000     11316.4343          -9548.6552       321.2438    -20865.0895     -9454.2545       323.5611           -519.0766      -494.3074    153671.6957      -108.2710      -108.2663
ENERGY:  107500       990.6198      5988.1019      3546.4293        38.8462         -30310.1610     -1201.4188         0.0000         0.0000     11375.9236          -9571.6590       322.9325    -20947.5826     -9475.8119       324.2496            282.1668       282.5946    153671.6957       -72.7419       -72.7091
ENERGY:  108000      1018.9452      6007.1567      3580.9605        50.5312         -30399.0550     -1330.4102         0.0000         0.0000     11373.5303          -9698.3413       322.8646    -21071.8716     -9604.8718       322.1222           -155.5511      -147.9874    153671.6957       -92.2344       -92.2078
ENERGY:  108500      1028.5920      5948.3413      3572.2719        43.9045         -30576.5780     -1128.9019         0.0000         0.0000     11320.1782          -9792.1920       321.3501    -21112.3701     -9696.2881       322.0425            606.9631       614.4214    153671.6957       -46.2709       -46.2523
ENERGY:  109000      1002.0210      5954.6685      3593.1495        41.6498         -30352.5299     -1366.0029         0.0000         0.0000     11234.3577          -9892.6863       318.9139    -21127.0440     -9794.9308       321.2598           -482.9000      -487.7452    153671.6957       -53.7322       -53.6452
ENERGY:  109500      1019.6165      5970.3188      3580.1865        46.8283         -30411.9382     -1296.8047         0.0000         0.0000     11350.5761          -9741.2168       322.2130    -21091.7928     -9645.5958       320.7385           -415.8094      -409.6378    153671.6957      -190.0584      -190.0810
ENERGY:  110000      1050.8728      5955.2733      3597.7185        40.9101         -30479.0193     -1107.5597         0.0000         0.0000     11385.8113          -9555.9931       323.2132    -20941.8043     -9458.7610       322.4408            945.1267       966.3395    153671.6957        44.6259        44.4709
ENERGY:  110500      1012.0010      6004.3587      3585.4376        47.3571         -30228.6315     -1294.5436         0.0000         0.0000     11401.1509          -9472.8699       323.6487    -20874.0208     -9377.0724       324.5073            612.1714       637.4226    153671.6957       -28.8322       -29.1240
ENERGY:  111000      1029.1016      5963.1776      3593.1105        35.1524         -30310.2076     -1213.4533         0.0000         0.0000     11336.9860          -9566.1329       321.8272    -20903.1189     -9475.2943       324.4666           -490.7057      -471.7296    153671.6957       -99.4286       -99.2654
ENERGY:  111500      1014.3218      5923.2616      3591.6387        45.9569         -30359.4698     -1300.8686         0.0000         0.0000     11404.2640          -9680.8954       323.7371    -21085.1594     -9583.0585       323.9281            -59.7455       -64.6387    153671.6957        13.1993        13.2925
ENERGY:  112000       969.3152      6031.2128      3613.4223        38.2005         -30483.9431     -1296.2476         0.0000         0.0000     11342.2656          -9785.7742       321.9771    -21128.0398     -9688.9019       322.1000             49.5674        57.2745    153671.6957         7.4781         7.2912
ENERGY:  112500      1036.8430      5891.3454      3536.9971        36.8318         -30325.9362     -1331.8459         0.0000         0.0000     11387.2663          -9768.4987       323.2545    -21155.7649     -9675.5448       320.1769            186.6177       204.3379    153671.6957        -4.9307        -4.8591
ENERGY:  113000      1014.6976      5904.5934      3622.0135        55.4439         -30243.1066     -1384.5162         0.0000         0.0000     11368.6582          -9662.2161       322.7263    -21030.8743     -9561.8611       322.2082           -347.6007      -353.9487    153671.6957       -67.7628       -67.5711
ENERGY:  113500      1020.1441      6065.1692      3639.6121        44.9109         -30367.6289     -1255.5318         0.0000         0.0000     11366.7600          -9486.5644       322.6724    -20853.3244     -9391.5682       323.6766           -232.3046      -224.4529    153671.6957       -31.5931       -31.5734
ENERGY:  114000      1032.7876      6075.3623      3624.1228        40.9055         -30412.3753     -1239.0008         0.0000         0.0000     11478.2531          -9399.9449       325.8374    -20878.1980     -9309.3979       325.0414            247.3780       250.3945    153671.6957        73.1341        73.2875
ENERGY:  114500      1008.5568      6029.3969      3637.5840        62.5987         -30314.5446     -1283.7133         0.0000         0.0000     11404.2057          -9455.9160       323.7354    -20860.1216     -9359.1270       325.1836            524.1383       525.3506    153671.6957        21.2313        21.3460
ENERGY:  115000      1053.2325      5997.4886      3625.9951        44.8674         -30355.2297     -1276.9062         0.0000         0.0000     11355.9452          -9554.6073       322.3654    -20910.5524     -9457.3954       324.4502           -545.8898      -517.1646    153671.6957      -158.5088      -158.4382
ENERGY:  115500      1038.5296      5866.2889      3596.2960        46.4003         -30205.9530     -1308.9795         0.0000         0.0000     11475.6672          -9491.7505       325.7640    -20967.4177     -9393.6479       325.0754            -73.4775       -23.5584    153671.6957       -38.6325       -39.0919
ENERGY:  116000      1028.7574      6092.8882      3598.2106        49.8205         -30315.1389     -1242.1460         0.0000         0.0000     11409.6301          -9377.9782       323.8894    -20787.6083     -9284.2471       325.8409            734.1939       759.7967    153671.6957        -7.4633        -7.5183
ENERGY:  116500      1039.1336      5982.6827      3579.9537        44.8190         -30413.9791     -1242.6105         0.0000         0.0000     11256.3527          -9753.6479       319.5382    -21010.0006     -9658.0877       324.1413             -2.7296         3.8936    153671.6957       -13.4007       -13.5776
ENERGY:  117000      1010.1524      5942.8613      3633.5465        59.2401         -30506.8235     -1212.0817         0.0000         0.0000     11319.0685          -9754.0365       321.3186    -21073.1051     -9658.8909       321.1437           -361.8306      -353.5131    153671.6957        -7.5187        -7.6647
ENERGY:  117500      1058.7935      5967.6373      3580.2468        41.7236         -30488.6696     -1193.3733         0.0000         0.0000     11291.5261          -9742.1158       320.5367    -21033.6418     -9642.8316       321.4112           -537.2689      -520.9116    153671.6957      -129.5880      -129.3428
ENERGY:  118000      1055.5446      5914.5155      3574.7773        50.7454         -30336.5463     -1268.5250         0.0000         0.0000     11501.5519          -9507.9366       326.4988    -21009.4885     -9409.4613       323.4937           -388.5337      -351.1295    153671.6957       -43.2511       -42.9113
ENERGY:  118500      1040.8398      6000.4295      3567.8311        44.5844         -30288.5274     -1330.0531         0.0000         0.0000     11351.3289          -9613.5669       322.2344    -20964.8958     -9519.8504       324.1173           -715.8517      -695.2294    153671.6957       -96.9483       -96.8381
ENERGY:  119000       987.2864      5927.6175      3578.7258        53.8044         -30364.6740     -1199.0711         0.0000         0.0000     11347.1005          -9669.2106       322.1143    -21016.3112     -9573.8221       322.4007             63.2968        98.1879    153671.6957      -306.6015      -306.5621
ENERGY:  119500      1025.3442      5925.3526      3624.7270        51.7510         -30152.4244     -1360.7803         0.0000         0.0000     11220.3446          -9665.6853       318.5161    -20886.0299     -9570.2405       322.0079           -292.1382      -257.2014    153671.6957      -215.2221      -215.0854
ENERGY:  120000       999.2332      5902.1541      3597.8292        49.5239         -30293.0804     -1338.0437         0.0000         0.0000     11459.6311          -9622.7525       325.3088    -21082.3836     -9525.9242       323.7292             42.7093        60.4089    153671.6957      -205.3677      -205.7265
ENERGY:  120500      1049.2130      5994.6363      3625.6833        48.3103         -30315.3210     -1408.2045         0.0000         0.0000     11474.5613          -9531.1213       325.7326    -21005.6826     -9433.9856       323.0873           -752.9849      -728.8048    153671.6957      -161.6771      -161.7095
ENERGY:  121000      1055.3987      5928.5521      3584.1450        39.0746         -30529.0103     -1240.2261         0.0000         0.0000     11527.9137          -9634.1523       327.2471    -21162.0660     -9537.5290       323.8890           -492.7863      -463.7368    153671.6957       -29.4109       -29.3789
ENERGY:  121500      1035.2990      5932.7320      3625.5719        42.3584         -30306.2977     -1366.8325         0.0000         0.0000     11299.8398          -9737.3290       320.7727    -21037.1688     -9639.2891       322.7666           -337.8911      -317.2387    153671.6957       -71.8185       -71.8906
ENERGY:  122000      1023.9836      5938.3696      3620.9115        49.2311         -30419.7473     -1299.3052         0.0000         0.0000     11383.8191          -9702.7377       323.1567    -21086.5568     -9604.1535       322.2208            224.4494       259.9667    153671.6957       -48.4598       -48.2940
ENERGY:  122500      1018.1304      5920.6260      3589.5504        44.9389         -30657.5492     -1123.5795         0.0000         0.0000     11414.5243          -9793.3587       324.0283    -21207.8830     -9696.7477       322.5977            298.2104       302.2777    153671.6957         4.5172         4.5349
ENERGY:  123000      1036.1683      5912.4025      3603.0300        38.0232         -30405.9237     -1340.9960         0.0000         0.0000     11356.7034          -9800.5922       322.3869    -21157.2956     -9703.4840       321.0612           -937.1973      -912.5330    153671.6957      -168.9269      -168.8933
ENERGY:  123500      1022.6075      5893.1011      3564.1267        50.2483         -30466.2416     -1267.6228         0.0000         0.0000     11286.5461          -9917.2348       320.3953    -21203.7809     -9827.1044       320.8438           -358.6616      -327.1318    153671.6957      -145.6263      -145.6951
ENERGY:  124000      1021.0480      6007.3363      3539.1831        53.6547         -30401.5759     -1348.3353         0.0000         0.0000     11303.0427          -9825.6463       320.8636    -21128.6891     -9732.4945       320.6942            -88.1596       -70.3633    153671.6957       -67.6911       -67.8529
ENERGY:  124500      1032.8841      5974.7254      3570.0593        59.1346         -30270.7344     -1328.4956         0.0000         0.0000     11307.8357          -9654.5908       320.9997    -20962.4265     -9561.9219       321.4914           -159.4186      -130.9586    153671.6957      -225.9471      -226.0794
ENERGY:  125000      1032.5892      5947.5052      3591.4577        40.8361         -30343.3707     -1250.9510         0.0000         0.0000     11418.6943          -9563.2392       324.1467    -20981.9335     -9468.6788       323.6991           -227.9789      -202.3464    153671.6957       -86.9538       -86.9709
ENERGY:  125500      1021.5243      5905.3295      3566.8593        53.3066         -30389.4556     -1238.2879         0.0000         0.0000     11380.4756          -9700.2482       323.0618    -21080.7238     -9605.9764       322.5489           -180.7816      -161.2711    153671.6957      -158.7307      -158.7604
ENERGY:  126000      1018.2613      5997.7890      3590.7546        35.9596         -30216.1363     -1325.6126         0.0000         0.0000     11318.8529          -9580.1314       321.3125    -20898.9843     -9486.9037       322.2349            -36.4097       -43.7728    153671.6957        -9.1094        -9.0408
ENERGY:  126500      1010.0932      5990.5482      3593.3207        47.0563         -30394.7543     -1267.8378         0.0000         0.0000     11373.2875          -9648.2860       322.8577    -21021.5736     -9548.0422       322.7029             36.1344        35.9826    153671.6957       -10.0502       -10.1760
ENERGY:  127000       989.4331      5962.8138      3621.0176        49.1914         -30302.7833     -1382.4683         0.0000         0.0000     11403.8388          -9658.9568       323.7250    -21062.7956     -9564.3646       322.7724           -613.7243      -586.1281    153671.6957       -53.5482       -53.2393
ENERGY:  127500      1040.7079      5929.9229      3562.4435        46.1349         -30230.6765     -1490.2512         0.0000         0.0000     11366.6231          -9775.0955       322.6685    -21141.7186     -9677.1227       322.1738           -643.3479      -630.2098    153671.6957      -131.2676      -131.1599
ENERGY:  128000      1000.9055      5991.0338      3594.2947        42.0422         -30255.1308     -1415.3809         0.0000         0.0000     11171.7473          -9870.4882       317.1365    -21042.2355     -9775.4141       320.0846           -521.6460      -507.8243    153671.6957      -213.8423      -213.4712
ENERGY:  128500      1009.2688      5975.7933      3572.3460        57.7330         -30172.4788     -1440.1020         0.0000         0.0000     11352.0715          -9645.3682       322.2554    -20997.4397     -9550.4754       321.1120           -368.8491      -363.1608    153671.6957      -177.8953      -177.8840
ENERGY:  129000      1005.7550      6000.3344      3602.4317        46.8529         -30363.7718     -1325.4664         0.0000         0.0000     11303.2180          -9730.6462       320.8686    -21033.8641     -9634.9179       321.5303            -62.5800       -37.6575    153671.6957       -76.6744       -76.6663
ENERGY:  129500      1029.1741      5976.6524      3576.0827        46.5732         -30442.9804     -1236.9805         0.0000         0.0000     11320.4577          -9731.0208       321.3580    -21051.4785     -9635.8941       322.1882            -72.0433       -57.6453    153671.6957      -130.6836      -130.7375
ENERGY:  130000      1052.8882      5949.5986      3616.1046        45.4066         -30572.0712     -1244.7622         0.0000         0.0000     11289.4365          -9863.3990       320.4774    -21152.8354     -9767.2374       321.5158           -167.8272      -148.8848    153671.6957      -190.4283      -190.5636
ENERGY:  130500      1021.8054      6009.4320      3576.3986        40.6827         -30554.2139     -1244.5234         0.0000         0.0000     11293.3089          -9857.1096       320.5873    -21150.4186     -9762.8113       320.0010           -743.4727      -738.1126    153671.6957      -129.9704      -129.9090
ENERGY:  131000       998.0798      6010.5640      3583.0757        44.5859         -30528.5906     -1289.9312         0.0000         0.0000     11256.8116          -9925.4048       319.5513    -21182.2164     -9825.0467       321.0181           -732.2928      -724.9490    153671.6957       -91.8717       -91.8741
ENERGY:  131500      1029.0035      5951.3974      3573.9872        41.3593         -30697.7290     -1127.5152         0.0000         0.0000     11354.1181          -9875.3788       322.3135    -21229.4968     -9774.5860       320.2835           1339.8338      1353.9119    153671.6957      -173.3038      -173.2012
ENERGY:  132000      1036.0658      6015.7577      3593.3901        40.6726         -30414.1006     -1379.1325         0.0000         0.0000     11377.0201          -9730.3269       322.9637    -21107.3470     -9628.9455       322.6268          -1099.3062     -1084.5985    153671.6957      -137.1633      -137.0207
ENERGY:  132500      1013.5140      6046.3493      3608.5660        48.2442         -30511.9064     -1182.3714         0.0000         0.0000     11387.8156          -9589.7885       323.2701    -20977.6041     -9489.7994       322.9498           -224.2428      -234.6573    153671.6957      -176.9691      -177.1271
ENERGY:  133000      1043.6995      6109.9474      3581.8794        41.0307         -30361.2105     -1319.3387         0.0000         0.0000     11389.5058          -9514.4866       323.3181    -20903.9923     -9424.8377       324.6029           -372.5444      -358.9133    153671.6957       -73.9020       -73.8611
ENERGY:  133500      1017.6796      6105.2784      3572.2875        53.1878         -30422.9440     -1234.5226         0.0000         0.0000     11428.3361          -9480.6973       324.4204    -20909.0334     -9390.4314       324.9486            342.7565       376.1907    153671.6957      -212.1963      -212.1743
ENERGY:  134000      1018.1137      5994.8681      3615.9565        46.7734         -30338.5610     -1382.1574         0.0000         0.0000     11440.3169          -9604.6898       324.7605    -21045.0066     -9505.6391       324.5416           -304.1272      -276.2537    153671.6957      -139.4963      -139.4319
ENERGY:  134500      1020.5873      5989.6325      3577.5478        39.9317         -30314.3478     -1384.5269         0.0000         0.0000     11452.5700          -9618.6055       325.1083    -21071.1754     -9521.7084       322.8899           -323.7260      -296.2334    153671.6957      -132.4215      -132.5550
ENERGY:  135000      1008.9049      6020.4202      3578.1380        44.8922         -30322.1052     -1312.3460         0.0000         0.0000     11331.6056          -9650.4903       321.6745    -20982.0959     -9554.1847       323.6470           -191.8742      -176.3212    153671.6957       -45.7074       -45.8722
ENERGY:  135500      1059.3178      5961.7284      3565.2240        47.9809         -30387.7891     -1396.5860         0.0000         0.0000     11612.5554          -9537.5685       329.6499    -21150.1239     -9434.9031       324.3001           -668.9908      -683.4449    153671.6957      -186.5739      -186.3817
ENERGY:  136000      1032.2655      5974.0193      3574.1756        41.8883         -30370.3406     -1211.0683         0.0000         0.0000     11408.5510          -9550.5093       323.8587    -20959.0602     -9454.8530       324.7083           -312.7069      -298.6586    153671.6957      -175.2369      -175.2816
ENERGY:  136500      1022.1238      6008.4301      3553.6280        51.5854         -30432.8549     -1270.6791         0.0000         0.0000     11389.2349          -9678.5318       323.3104    -21067.7667     -9582.2182       323.8145           -388.6682      -371.0662    153671.6957      -174.4436      -174.4047
ENERGY:  137000      1003.6866      6039.2311      3601.8476        42.2749         -30463.4081     -1298.7797         0.0000         0.0000     11410.4772          -9664.6704       323.9134    -21075.1476     -9561.9504       322.9612            250.6339       257.5462    153671.6957      -204.9017      -204.8069
ENERGY:  137500       988.4297      5979.3247      3565.7629        39.0712         -30442.8172     -1260.7515         0.0000         0.0000     11361.0596          -9769.9206       322.5106    -21130.9802     -9674.3137       323.3361            -55.2279       -46.8029    153671.6957      -150.8084      -150.7298
ENERGY:  138000      1075.6210      5860.5772      3570.9875        49.1821         -30440.9927     -1288.2151         0.0000         0.0000     11396.0446          -9776.7954       323.5037    -21172.8400     -9673.6157       322.1010           -157.4101      -145.5233    153671.6957      -121.3676      -121.2525
ENERGY:  138500      1017.3270      5983.3787      3557.5829        44.5820         -30264.6184     -1347.6052         0.0000         0.0000     11358.3612          -9650.9918       322.4340    -21009.3530     -9553.7994       322.5012           -157.6273      -135.3539    153671.6957      -127.7666      -127.6639
ENERGY:  139000      1045.8122      6024.0719      3584.8008        47.8442         -30278.9530     -1357.1134         0.0000         0.0000     11185.1424          -9748.3948       317.5168    -20933.5372     -9658.7313       321.8047            -38.0149        -6.1643    153671.6957      -185.2964      -185.3475
ENERGY:  139500      1049.2616      6027.9174      3585.5072        40.6971         -30405.1912     -1370.0973         0.0000         0.0000     11359.7850          -9712.1201       322.4744    -21071.9051     -9613.2515       322.7819           -667.2040      -644.8839    153671.6957      -189.4204      -189.5110
ENERGY:  140000      1034.9732      6040.9157      3593.3766        42.5396         -30427.2645     -1302.0880         0.0000         0.0000     11504.1350          -9513.4124       326.5721    -21017.5475     -9415.0427       323.5474             25.0547        34.1130    153671.6957      -225.1067      -224.9805
ENERGY:  140500      1043.5877      5923.1461      3590.0786        48.6530         -30196.0891     -1476.1541         0.0000         0.0000     11504.9374          -9561.8404       326.5949    -21066.7778     -9460.5348       323.4021           -747.8313      -740.4233    153671.6957      -326.3027      -326.1465
ENERGY:  141000      1065.5035      5969.2539      3594.3506        43.9805         -30130.5467     -1513.6134         0.0000         0.0000     11431.9980          -9539.0735       324.5243    -20971.0715     -9439.2415       324.0994            -70.6769       -43.8821    153671.6957      -157.5865      -157.7477
ENERGY:  141500      1047.6406      5949.8489      3577.0204        41.9736         -30369.3260     -1303.5362         0.0000         0.0000     11498.5568          -9557.8219       326.4138    -21056.3787     -9463.5156       324.7725            -80.0069       -64.5908    153671.6957      -191.4763      -191.6291
ENERGY:  142000      1003.0285      6011.9188      3564.9302        42.2159         -30166.7116     -1449.1671         0.0000         0.0000     11357.7750          -9636.0103       322.4174    -20993.7853     -9545.5536       323.7387           -162.7594      -150.2013    153671.6957       -86.1761       -86.3643
ENERGY:  142500      1056.3360      5995.9872      3583.8706        40.3979         -30293.3677     -1343.4180         0.0000         0.0000     11369.6879          -9590.5061       322.7555    -20960.1940     -9494.2590       323.9230           -339.9376      -332.4056    153671.6957       -72.2049       -72.0869
ENERGY:  143000      1025.9443      5929.8859      3554.3401        38.8441         -30137.7123     -1382.7153         0.0000         0.0000     11393.2211          -9578.1922       323.4236    -20971.4132     -9480.9128       323.4956           -517.7891      -502.9976    153671.6957      -285.2979      -285.4526
ENERGY:  143500       993.2327      5948.3799      3552.2378        40.0810         -30225.2797     -1393.5612         0.0000         0.0000     11338.0470          -9746.8625       321.8573    -21084.9095     -9649.1201       321.8420           -237.7180      -227.6379    153671.6957      -169.9211      -169.9157
ENERGY:  144000       999.5649      5842.7553      3592.9549        48.3220         -30239.5622     -1337.7451         0.0000         0.0000     11376.2903          -9717.4200       322.9429    -21093.7103     -9621.6063       320.8673             -6.8958        20.1974    153671.6957      -142.0383      -142.1656
ENERGY:  144500      1024.0657      5903.7505      3544.8615        43.1606         -30319.8862     -1360.9732         0.0000         0.0000     11334.5866          -9830.4346       321.7591    -21165.0212     -9731.3116       321.9219           -440.0233      -402.2947    153671.6957       -92.4214       -92.4883
ENERGY:  145000      1011.8742      5917.7572      3551.3111        57.2861         -30565.8683     -1237.2624         0.0000         0.0000     11275.9259          -9988.9764       320.0939    -21264.9023     -9895.6169       319.8732            180.7515       200.0384    153671.6957       -68.9888       -68.9667
ENERGY:  145500      1010.6022      5905.7217      3565.6396        40.7190         -30450.6427     -1293.7348         0.0000         0.0000     11368.2233          -9853.4718       322.7140    -21221.6951     -9758.6159       320.0204             22.3189        44.8804    153671.6957      -203.3382      -203.1798
ENERGY:  146000       988.3900      5929.9083      3605.7232        46.5901         -30523.1324     -1272.4573         0.0000         0.0000     11331.9251          -9893.0530       321.6835    -21224.9781     -9794.0942       320.1322              5.7300        46.6953    153671.6957      -137.7921      -137.9072
ENERGY:  146500       970.7566      5925.0707      3594.2205        41.0773         -30530.9064     -1267.0670         0.0000         0.0000     11154.4118         -10112.4366       316.6444    -21266.8483    -10027.2897       318.4823            408.8328       433.6620    153671.6957      -148.7834      -148.9860
